-2	21594
-1	22080.48
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	1
47	1
48	7
49	498
50	2522
51	3746
52	4526
53	5676
54	7133
55	8938
56	10588
57	11896
58	13340
59	14627
60	16254
61	18278
62	22303
63	36923
64	91392
65	200696
66	280593
67	231931
68	110372
69	29189
70	4488
71	602
72	317
73	337
74	399
75	478
76	421
77	323
78	293
79	258
80	272
81	235
82	204
83	244
84	238
85	249
86	236
87	246
88	220
89	245
90	249
91	267
92	278
93	240
94	266
95	264
96	271
97	245
98	262
99	256
100	311
101	287
102	263
103	282
104	295
105	319
106	297
107	322
108	519
109	781
110	857
111	785
112	640
113	823
114	1032
115	949
116	612
117	353
118	263
119	249
120	224
121	252
122	236
123	251
124	293
125	291
126	280
127	317
128	322
129	292
130	279
131	265
132	290
133	290
134	300
135	363
136	382
137	512
138	733
139	899
140	760
141	497
142	287
143	282
144	259
145	248
146	281
147	273
148	303
149	244
150	261
151	261
152	282
153	244
154	286
155	323
156	272
157	311
158	243
159	303
160	268
161	359
162	417
163	388
164	363
165	313
166	309
167	314
168	323
169	279
170	297
171	305
172	302
173	275
174	284
175	305
176	308
177	299
178	292
179	288
180	292
181	300
182	282
183	313
184	294
185	313
186	286
187	346
188	348
189	361
190	287
191	303
192	273
193	278
194	274
195	285
196	282
197	273
198	260
199	281
200	282
201	267
202	285
203	288
204	264
205	304
206	281
207	274
208	275
209	309
210	276
211	301
212	259
213	250
214	291
215	299
216	255
217	254
218	287
219	283
220	297
221	268
222	257
223	248
224	244
225	240
226	277
227	250
228	301
229	400
230	552
231	663
232	533
233	374
234	300
235	258
236	247
237	223
238	223
239	205
240	233
241	221
242	229
243	226
244	247
245	244
246	266
247	251
248	213
249	234
250	216
251	209
252	221
253	206
254	223
255	205
256	204
257	231
258	207
259	195
260	197
261	215
262	206
263	221
264	160
265	230
266	200
267	192
268	195
269	203
270	205
271	216
272	186
273	219
274	184
275	179
276	173
277	167
278	179
279	191
280	217
281	203
282	175
283	187
284	191
285	181
286	193
287	185
288	161
289	161
290	158
291	193
292	187
293	186
294	208
295	173
296	201
297	197
298	196
299	175
300	180
301	161
302	181
303	199
304	156
305	160
306	145
307	183
308	169
309	163
310	187
311	164
312	142
313	153
314	158
315	135
316	140
317	162
318	138
319	168
320	146
321	161
322	151
323	167
324	171
325	173
326	156
327	156
328	160
329	160
330	153
331	177
332	176
333	168
