-2	67773.66
-1	67808.92
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	4
47	1
48	1
49	142
50	557
51	810
52	846
53	993
54	1190
55	1183
56	1334
57	1324
58	1331
59	1319
60	1215
61	1237
62	1201
63	1151
64	1270
65	1313
66	1299
67	1267
68	1212
69	1205
70	1200
71	1207
72	1275
73	1418
74	1427
75	1244
76	1237
77	1120
78	1136
79	1127
80	1150
81	1113
82	1048
83	1086
84	1053
85	1059
86	1101
87	1112
88	1028
89	1023
90	976
91	1022
92	1002
93	1099
94	1028
95	1056
96	992
97	1022
98	1057
99	1036
100	1083
101	1025
102	1044
103	1044
104	1031
105	1090
106	1070
107	1099
108	1106
109	1106
110	1105
111	1046
112	1166
113	1164
114	1166
115	1140
116	1138
117	1157
118	1174
119	1173
120	1279
121	1264
122	1236
123	1247
124	1215
125	1297
126	1262
127	1309
128	1346
129	1308
130	1250
131	1354
132	1334
133	1307
134	1487
135	1403
136	1384
137	1365
138	1387
139	1381
140	1394
141	1446
142	1397
143	1377
144	1411
145	1473
146	1496
147	1506
148	1465
149	1495
150	1475
151	1534
152	1484
153	1435
154	1582
155	1604
156	1570
157	1522
158	1567
159	1520
160	1565
161	1568
162	1544
163	1561
164	1520
165	1603
166	1606
167	1619
168	1579
169	1572
170	1608
171	1579
172	1614
173	1549
174	1647
175	1628
176	1638
177	1656
178	1566
179	1582
180	1625
181	1600
182	1684
183	1626
184	1562
185	1618
186	1617
187	1606
188	1603
189	1672
190	1583
191	1665
192	1663
193	1563
194	1622
195	1630
196	1698
197	1627
198	1555
199	1616
200	1614
201	1636
202	1529
203	1616
204	1625
205	1560
206	1648
207	1620
208	1596
209	1635
210	1573
211	1572
212	1541
213	1567
214	1566
215	1612
216	1569
217	1528
218	1592
219	1653
220	1725
221	1593
222	1488
223	1536
224	1535
225	1532
226	1559
227	1520
228	1611
229	1635
230	1708
231	1679
232	1597
233	1589
234	1445
235	1426
236	1467
237	1495
238	1500
239	1508
240	1464
241	1477
242	1412
243	1437
244	1422
245	1462
246	1492
247	1419
248	1362
249	1429
250	1467
251	1415
252	1425
253	1365
254	1389
255	1406
256	1340
257	1372
258	1463
259	1453
260	1352
261	1408
262	1376
263	1360
264	1347
265	1409
266	1307
267	1353
268	1384
269	1334
270	1300
271	1355
272	1272
273	1312
274	1322
275	1258
276	1231
277	1277
278	1302
279	1302
280	1280
281	1218
282	1263
283	1242
284	1270
285	1276
286	1279
287	1247
288	1219
289	1251
290	1180
291	1202
292	1260
293	1203
294	1273
295	1219
296	1247
297	1195
298	1188
299	1163
300	1241
301	1219
302	1240
303	1214
304	1184
305	1249
306	1150
307	1185
308	1119
309	1183
310	1154
311	1162
312	1150
313	1156
314	1138
315	1103
316	1139
317	1175
318	1161
319	1136
320	1140
321	1097
322	1103
323	1132
324	1231
325	1186
326	1209
327	1186
328	1096
329	1118
330	1089
331	1220
332	1264
333	1261
334	1195
335	1088
336	1083
337	1075
338	1081
339	1080
340	1097
341	1099
342	1132
343	1371
344	1801
345	2037
346	1880
347	1491
348	1252
349	1126
350	1042
351	1039
352	1047
353	1071
354	1046
355	1238
356	1438
357	1624
358	1500
359	1298
360	1077
361	990
362	1108
363	995
364	963
365	1100
366	1181
367	1629
368	1754
369	2086
370	2669
371	3311
372	2868
373	1987
374	1306
375	1099
376	1072
377	1054
378	1045
379	988
380	889
381	880
382	908
383	886
384	858
385	946
386	891
387	938
388	932
389	982
390	1023
391	936
392	840
393	875
394	876
395	898
396	818
397	909
398	859
399	836
400	851
401	832
402	843
403	855
404	868
405	923
406	1243
407	1797
408	2102
409	1922
410	1573
411	1195
412	1007
413	880
414	947
415	1211
416	1505
417	1681
418	1390
419	1012
420	821
421	782
422	801
423	824
424	896
425	962
426	885
427	782
428	776
429	741
430	740
431	795
432	753
433	758
434	726
435	743
436	753
437	764
438	711
439	794
440	773
441	790
442	780
443	716
444	711
445	719
446	661
447	669
448	670
449	704
450	745
451	723
452	707
453	749
454	744
455	680
456	687
457	787
458	728
459	791
460	784
461	792
462	837
463	831
464	879
465	838
466	716
467	708
468	667
469	694
470	759
471	784
472	821
473	754
474	702
475	745
476	683
477	644
478	699
479	684
480	646
481	660
482	647
483	605
484	692
485	641
486	702
487	648
488	744
489	739
490	638
491	677
492	599
493	627
494	655
495	662
496	645
497	661
498	646
499	689
500	663
501	651
502	733
503	686
504	659
505	683
506	639
507	680
508	704
509	654
510	641
511	631
512	670
513	642
514	679
515	677
516	629
517	642
518	618
519	642
520	606
521	617
522	583
523	606
524	597
525	597
526	608
527	598
528	610
529	591
530	603
531	565
532	573
533	583
534	560
535	578
536	591
537	592
538	564
539	547
540	558
541	571
542	572
543	579
544	543
545	535
546	544
547	525
548	533
549	561
550	580
551	610
552	505
553	557
554	527
555	570
556	554
557	562
558	600
559	591
560	634
561	842
562	1239
563	1910
564	2632
565	3103
566	2836
567	2212
568	1545
569	1009
570	752
571	659
572	550
573	538
574	513
575	534
576	526
577	511
578	499
579	537
580	516
581	487
582	500
583	523
584	489
585	494
586	475
587	487
588	456
589	494
590	482
591	455
592	495
593	449
594	462
595	449
596	465
597	453
598	461
599	406
600	464
601	497
602	474
603	463
604	450
605	457
606	428
607	464
608	454
609	424
610	447
611	435
612	434
613	439
614	488
615	437
616	398
617	439
618	412
619	434
620	440
621	439
622	455
623	420
624	460
625	430
626	442
627	464
628	444
629	401
630	486
631	453
632	423
633	458
634	442
635	412
636	442
637	393
638	430
639	402
640	395
641	444
642	477
643	507
644	557
645	609
646	587
647	445
648	447
649	401
650	432
651	395
652	428
653	417
654	424
655	394
656	412
657	396
658	442
659	480
660	542
661	560
662	541
663	513
664	498
665	468
666	487
667	494
668	516
669	516
670	485
671	513
672	629
673	705
674	725
675	638
676	576
677	412
678	493
679	463
680	461
681	515
682	583
683	716
684	910
685	947
686	769
687	563
688	466
689	442
690	409
691	413
692	438
693	391
694	444
695	389
696	425
697	420
698	397
699	405
700	436
701	395
702	403
703	391
704	399
705	382
706	406
707	425
708	426
709	453
710	437
711	441
712	357
713	398
714	367
715	365
716	383
717	382
718	398
719	438
720	480
721	612
722	700
723	647
724	474
725	416
726	384
727	350
728	379
729	570
730	1151
731	2405
732	3464
733	3415
734	2388
735	1100
736	540
737	330
738	336
739	360
740	408
741	365
742	342
743	315
744	287
745	332
746	343
747	315
748	330
749	305
750	316
751	314
752	343
753	319
754	306
755	301
756	327
757	305
758	346
759	353
760	480
761	557
762	594
763	497
764	411
765	358
766	381
767	414
768	406
769	373
770	402
771	419
772	363
773	367
774	347
775	341
776	326
777	355
778	348
779	349
780	320
781	326
782	334
783	354
784	398
785	375
786	334
787	317
788	326
789	309
790	291
791	333
792	309
793	300
794	370
795	435
796	868
797	1474
798	2016
799	1724
800	1189
801	627
802	393
803	333
804	341
805	325
806	324
807	317
808	286
809	271
810	296
811	289
812	303
813	294
814	366
815	394
816	408
817	343
818	324
819	314
820	293
821	311
822	247
823	277
824	263
825	267
826	243
827	261
828	279
829	289
830	250
831	296
832	273
833	277
834	301
835	342
836	313
837	316
838	324
839	270
840	293
841	265
